variation,verified_reviews,review_score
Configuration: Fire TV Stick,"absolutely an amazing device, very easy to setup and use",0.9617834394904459
Configuration: Fire TV Stick,very easy to set up and very easy to use,0.9617834394904459
Configuration: Fire TV Stick,Works great. Easy set up.,0.9617834394904459
Configuration: Fire TV Stick,"Awesome, wish I had gotten one sooner.",0.9617834394904459
Configuration: Fire TV Stick,"Easy set up, works perfect.",0.9617834394904459
Configuration: Fire TV Stick,"so far, so good, works great.",0.9617834394904459
Configuration: Fire TV Stick,Thank you! Great Product!,0.9617834394904459
Configuration: Fire TV Stick,Love it...so happy to have everything available through this,0.9617834394904459
Configuration: Fire TV Stick,Great and easy to use,0.9617834394904459
Configuration: Fire TV Stick,It works great,0.9617834394904459
Configuration: Fire TV Stick,Loved it!! Wish I would have bought one sooner.,0.9617834394904459
Configuration: Fire TV Stick,Great streaming device,0.9617834394904459
Configuration: Fire TV Stick,I love it!!!!!!,0.9585987261146497
Configuration: Fire TV Stick,Super good!,0.9585987261146497
Configuration: Fire TV Stick,LOVE IT!!!!!,0.9585987261146497
Configuration: Fire TV Stick,Love it! It's everything I wanted and more,0.9585987261146497
Configuration: Fire TV Stick,Love this! So many options!,0.9585987261146497
Configuration: Fire TV Stick,Just the perfect cost effective solution.  Thank you Amazon.,0.9490445859872612
Configuration: Fire TV Stick,Great product and easy to use,0.9490445859872612
Configuration: Fire TV Stick,"Very satisfied, easy setup. Great product. Highly recommend.",0.9490445859872612
Configuration: Fire TV Stick,Great product we listen to music all the time,0.9490445859872612
Configuration: Fire TV Stick,Great buy. Recommend getting Kodi with some movie addons,0.9490445859872612
Configuration: Fire TV Stick,Very easy to install. Voice control is great.,0.9490445859872612
Configuration: Fire TV Stick,It was perfect.  Works like a charm.,0.9490445859872612
Configuration: Fire TV Stick,Love all the options with the fire tv stick!Works great!,0.9426751592356688
Configuration: Fire TV Stick,"Just as advertised, bought as a gift, great price, fast shipping!!",0.9363057324840764
Configuration: Fire TV Stick,very good option,0.9299363057324841
Configuration: Fire TV Stick,Very easy to use.,0.9235668789808917
Configuration: Fire TV Stick,Very easy to use! Makes finding shows and movies a snap.,0.9171974522292994
Configuration: Fire TV Stick,Works wonderfully.,0.8885350318471338
Configuration: Fire TV Stick,Amazing device,0.8885350318471338
Configuration: Fire TV Stick,Loved them,0.8885350318471338
Configuration: Fire TV Stick,Loved it.,0.8885350318471338
Configuration: Fire TV Stick,I loved everything,0.8853503184713376
Configuration: Fire TV Stick,Love it!,0.8789808917197452
Configuration: Fire TV Stick,Love this!,0.8789808917197452
Configuration: Fire TV Stick,Love it!,0.8789808917197452
Configuration: Fire TV Stick,Love it!,0.8789808917197452
Configuration: Fire TV Stick,Love how I can take it on vacation and use it. Very easy to set up.,0.8726114649681529
Configuration: Fire TV Stick,Very easy to install.  Very intuitive to use.  Very happy with the purchase.,0.8662420382165605
Configuration: Fire TV Stick,Works great! Alexa finds all the goodies you could ask for!,0.8662420382165605
Configuration: Fire TV Stick,Great product.,0.8662420382165605
Configuration: Fire TV Stick,Great product,0.8662420382165605
Configuration: Fire TV Stick,Being able to use it with my Alexa Echo was great!,0.8662420382165605
Configuration: Fire TV Stick,Excellent product and service.  Very easy to install and my daughter is very happy.,0.8662420382165605
Configuration: Fire TV Stick,Awesome product,0.8662420382165605
Configuration: Fire TV Stick,Very easy to install and am excited to use!,0.8662420382165605
Configuration: Fire TV Stick,Great product,0.8662420382165605
Configuration: Fire TV Stick,"It is very easy to use,I can now watch my favorite movies",0.8662420382165605
Configuration: Fire TV Stick,Awesome product!,0.8662420382165605
Configuration: Fire TV Stick,Good,0.8630573248407644
Configuration: Fire TV Stick,"Easy setup, works flawlessly!",0.8598726114649682
Configuration: Fire TV Stick,Great buy at $20!,0.8598726114649682
Configuration: Fire TV Stick,A great product.  I would buy another.,0.8598726114649682
Configuration: Fire TV Stick,Perfect for streaming our shows. Ditched cable and we are in love!,0.8407643312101911
Configuration: Fire TV Stick,Best streaming device on the market. I now own 3.,0.8375796178343949
Configuration: Fire TV Stick,"I used Chromecast before this, it was okay. But I love the FireStick. Works great, doesn’t lag. Would recommend!",0.8375796178343949
Configuration: Fire TV Stick,So awesome to bring my older tv to life,0.8375796178343949
Configuration: Fire TV Stick,Love it and how easy it is to use. One of the best Prime Day purchases we have made.,0.8375796178343949
Configuration: Fire TV Stick,I liked it was linked to prime,0.8343949044585988
Configuration: Fire TV Stick,I love my fire stick!,0.8312101910828026
Configuration: Fire TV Stick,Extremely easy to use! Switched away from directv and use it to stream T.V.,0.8280254777070064
Configuration: Fire TV Stick,Is good.,0.802547770700637
Configuration: Fire TV Stick,Purchased this for the Man cave and loving it.,0.802547770700637
Configuration: Fire TV Stick,Works amazing! I love how you can download almost anything. Some apps I couldn’t download on my Apple TV but I was able too on here!!!,0.802547770700637
Configuration: Fire TV Stick,It good,0.802547770700637
Configuration: Fire TV Stick,Good shape,0.7993630573248408
Configuration: Fire TV Stick,"Great gadget that installs, and works easily. Nice to not have another box taking up space too!",0.7993630573248408
Configuration: Fire TV Stick,Good product,0.7993630573248408
Configuration: Fire TV Stick,The Fire Stick has been amazing! Easy  setup and easy to use! An awesome deal on Prime Day!,0.7993630573248408
Configuration: Fire TV Stick,I bought it for my sister and she hasn't had any complaints yet so I think it's great!,0.7961783439490446
Configuration: Fire TV Stick,"Already had a firestick in our livingroom, great entertainment, had to get one for the bedroom.",0.7961783439490446
Configuration: Fire TV Stick,"works good, ni issues",0.7961783439490446
Configuration: Fire TV Stick,Setup was easy and usage was intuitive.  I've used it away from home and it works great.,0.7961783439490446
Configuration: Fire TV Stick,i do wish the dot could connect to the fire stick but both products still worked flawlessly,0.7929936305732485
Configuration: Fire TV Stick,Good wifi TV stick,0.7929936305732485
Configuration: Fire TV Stick,"Works great, some of the apps will start buffering but it’s probably my internet. Love the Alexa voice control.",0.7929936305732485
Configuration: Fire TV Stick,great price great product fire stick is the best i think works better then roku.,0.7898089171974523
Configuration: Fire TV Stick,Great product. So many features.,0.7866242038216561
Configuration: Fire TV Stick,Currently own 3 Chromecast devices and tge Fire Stick is superior to them.  We are so pleased that we can watch programs on Netflix and Prime without a smart phone or computer.  Very easy to install and use!,0.7866242038216561
Configuration: Fire TV Stick,Easy to set-up!  I am enjoying the added video choices for my television.,0.7866242038216561
Configuration: Fire TV Stick,We are using the internet for our home and loving them,0.7866242038216561
Configuration: Fire TV Stick,I love it . Easy set up as well,0.7547770700636943
Configuration: Fire TV Stick,Love it love it love it,0.7261146496815286
Configuration: Fire TV Stick,Works great. Bought as a gift for my boyfriend. Easy & fun to use.,0.7229299363057324
Configuration: Fire TV Stick,"I loved how easy this was to install sry up, and use! Simply amazing.  So amazing we bought two!This allowed us to officially ""CUT THE CABLE CORD"".Love it!",0.7197452229299363
Configuration: Fire TV Stick,This is an awesome product. I wanted to test out the differences between this and my Roku and both are very nice. I will likely be using this for traveling as well.,0.7197452229299363
Configuration: Fire TV Stick,I love how it is Alexa enabled. I just say the show I want to watch and &#34;she&#34; knows how and where to find it for me!,0.7133757961783439
Configuration: Fire TV Stick,Love it so easy to use,0.7101910828025477
Configuration: Fire TV Stick,Easy to set up; Easy to use!,0.7101910828025477
Configuration: Fire TV Stick,I ABSOLUTELY LOVE IT!!!  It’s just what l needed and MORE!!!  I didn’t realize that the remote included voice remote.  HOW CONVENIENT!!!!  I’m so glad that l made that purchase!!!!,0.7070063694267515
Configuration: Fire TV Stick,"Superb is all we can say.  Plugged the unit in, set up the HDMI and boom, we were watching better TV.  Thank you.",0.7038216560509554
Configuration: Fire TV Stick,ABSOLUTELY LOVE THIS PRODUCT SO EASY TO USE BETTER THAN SCROLLING CHANNELS.,0.697452229299363
Configuration: Fire TV Stick,I loved the I can use voice to make a request. I use it for music and movies.,0.6942675159235668
Configuration: Fire TV Stick,"Everything about it is great, love the Alexa voice remote",0.6719745222929936
Configuration: Fire TV Stick,I love it,0.6687898089171974
Configuration: Fire TV Stick,Absolutely love it,0.6687898089171974
Configuration: Fire TV Stick,I love it,0.6687898089171974
Configuration: Fire TV Stick,I love it,0.6687898089171974
Configuration: Fire TV Stick,Great product. Love the larger remote! Great deal!,0.6656050955414012
Configuration: Fire TV Stick,I like being able to watch pretty much anything I want at anytime. Works great!,0.6560509554140127
Configuration: Fire TV Stick,Love the Firestick thinking about canceling the satellite,0.6528662420382165
Configuration: Fire TV Stick,Makes accessing all of the Apps easy. Love the voice control.,0.643312101910828
Configuration: Fire TV Stick,Easy to hook up.  Wish I knew all its capabilities,0.6401273885350318
Configuration: Fire TV Stick,Great product. Very versatile and easy to use,0.6401273885350318
Configuration: Fire TV Stick,Love it. Many stations to choose from,0.6401273885350318
Configuration: Fire TV Stick,Firestick easy to use and I enjoyed it.,0.6369426751592356
Configuration: Fire TV Stick,Love the Alexa feature. Firestick is working just fine.,0.6369426751592356
Configuration: Fire TV Stick,I am very pleased with the Fire Stick.,0.6369426751592356
Configuration: Fire TV Stick,Great interface.  i enjoy the voice remote,0.6369426751592356
Configuration: Fire TV Stick,Great product. Had a bit of a problem to download kodi but once it is done. You get all the movies Tv programs.,0.6305732484076433
Configuration: Fire TV Stick,"as of now,i love everything about it",0.6305732484076433
Configuration: Fire TV Stick,I LOVE my Firestick.,0.6305732484076433
Configuration: Fire TV Stick,I love that you can watch Bob Dylan’s movies,0.6273885350318471
Configuration: Fire TV Stick,Love this wished I had gotten it sooner,0.6273885350318471
Configuration: Fire TV Stick,I love it! Super easy to use. Hole the button and speak....takes you right to it without delay :-),0.6210191082802548
Configuration: Fire TV Stick,We love the Fire TV Stick and will love it even more when we sever our cable connection when our service agreement expires.,0.6178343949044586
Configuration: Fire TV Stick,Able to watch all of the shows I love and more.,0.6178343949044586
Configuration: Fire TV Stick,I love my fire stick. It is so easy to use.,0.6146496815286624
Configuration: Fire TV Stick,My Father liked the added programing in which he is interested.,0.589171974522293
Configuration: Fire TV Stick,I purchased the Fire Stick to be able to watch movies at my convenience. I love that there is such a variety of genres. I also enjoy it gives you the ability to watch TV shows too. It's Awesome!,0.589171974522293
Configuration: Fire TV Stick,Best streaming device I've used in 5 years just wish the remote had a headphone jack like the Roku remote does.,0.5859872611464968
Configuration: Fire TV Stick,I love the Alexa remote and easy to use.,0.5859872611464968
Configuration: Fire TV Stick,Awesome product more than expected,0.5796178343949044
Configuration: Fire TV Stick,"Easy to use, all your favorite programs. All inclusive, nothing else to buy.",0.5764331210191083
Configuration: Fire TV Stick,Easy to setup.  Sometimes Alexis does not work the greatest. The connection fire stick and WiFi is way bettter than Netflix .,0.5668789808917197
Configuration: Fire TV Stick,I love the firestick ! It's easy to set up and use. It rarely stops to buffer and. It  would be a bargain at twice the price.,0.5668789808917197
Configuration: Fire TV Stick,I love all the viewing choices on FIRE STICK!,0.5668789808917197
Configuration: Fire TV Stick,I really love that all my apps are in one spot,0.5573248407643312
Configuration: Fire TV Stick,Streaming is easy.  I love it because I can watch Netflix in my bedroom on my TV and not my Ipad,0.5509554140127388
Configuration: Fire TV Stick,Easy to use,0.5445859872611465
Configuration: Fire TV Stick,Easy to use,0.5445859872611465
Configuration: Fire TV Stick,Love the fire stick. Alexa works well on it too. Would recommend.,0.5414012738853503
Configuration: Fire TV Stick,Works like a charm. Fast delivery and no problems.,0.5414012738853503
Configuration: Fire TV Stick,New device so still learning about it but works great for us when navigating Hulu.,0.5286624203821656
Configuration: Fire TV Stick,Super easy to set up.  Easy to use. Lots of app options available.,0.5254777070063694
Configuration: Fire TV Stick,Very impressed.  Simple to use,0.5222929936305732
Configuration: Fire TV Stick,"This was a Prime Day purchase. I'm still learning my way around it. So far, so good. The addition of Alexa is nice.",0.5159235668789809
Configuration: Fire TV Stick,I expected to have access to more current movie instead of having to pay. The easy setup was helpful and I love the speedy delivery.,0.5031847133757962
Configuration: Fire TV Stick,Satisfied with the purchase,0.4968152866242038
Configuration: Fire TV Stick,I put it on a TV that didn’t have a great picture and it now looks like a new TV,0.4968152866242038
Configuration: Fire TV Stick,"Works great, speed is fast. Exactly what we needed",0.49363057324840764
Configuration: Fire TV Stick,WooHoo! $20 on Prime Day; done!,0.48089171974522293
Configuration: Fire TV Stick,"Love our Fire Stick,easy to set up and have loads of shows for free and plenty to rent or buy.We also use Pluto TV and Tubi so that's even more TV.Alexa makes it so easy to find any show or movie I want.We love the money we save.",0.47770700636942676
Configuration: Fire TV Stick,"Very easy setup, and Alexa can be heard well and receive Very well.",0.4745222929936306
Configuration: Fire TV Stick,Easy to install and use.,0.4745222929936306
Configuration: Fire TV Stick,Easy to set up,0.4745222929936306
Configuration: Fire TV Stick,Simple install and love the voice activation,0.4681528662420382
Configuration: Fire TV Stick,I love this! It’s user friendly and better than any streaming device we have previously used. I wish we had purchased sooner and purchased more of them.,0.4681528662420382
Configuration: Fire TV Stick,"Love the Firestick! My kids love that they can talk to Alexa and get the weather, local news, etc.",0.4681528662420382
Configuration: Fire TV Stick,I bought and love them. Alexa is very convenient.,0.46178343949044587
Configuration: Fire TV Stick,Thought it was pretty cool new to streaming thing seemed easy to use,0.4585987261146497
Configuration: Fire TV Stick,We like it better than Roku.  Voice commands really work.,0.4554140127388535
Configuration: Fire TV Stick,Works great and it's so easy to use that my 4 year old can navigate it.,0.4554140127388535
Configuration: Fire TV Stick,Fun to play with,0.45222929936305734
Configuration: Fire TV Stick,Works like a charm...,0.44904458598726116
Configuration: Fire TV Stick,Works like a charm!,0.44904458598726116
Configuration: Fire TV Stick,I love everything about the fire stick. It’s easy to use and Alexa makes it quicker to get to tv shows or music.,0.4394904458598726
Configuration: Fire TV Stick,"Easy set up, nice looking interface and I like the new slightly larger remote. I have a 1st Gen with the little remote and misplace it all the time. And great price!",0.4394904458598726
Configuration: Fire TV Stick,Easy to use and setup.,0.43312101910828027
Configuration: Fire TV Stick,Very easy to set up and straight forward directions. Loads fast also.,0.43312101910828027
Configuration: Fire TV Stick,Easy to set up and use.,0.4267515923566879
Configuration: Fire TV Stick,I love my fire stick thank you so much,0.4267515923566879
Configuration: Fire TV Stick,Easy to install. Up and running in minutes.,0.4267515923566879
Configuration: Fire TV Stick,It was easy to use for our bedroom TV.,0.4267515923566879
Configuration: Fire TV Stick,"Easy to set up and use,",0.4267515923566879
Configuration: Fire TV Stick,It works great. Better than the previous fire stick!,0.42356687898089174
Configuration: Fire TV Stick,Easy to install and operate. Works with Alexa voice commands.,0.42038216560509556
Configuration: Fire TV Stick,"I used to use my laptop for anything show watching, including Netflix, but I am glad I bought this. This is super easy to set up and has everything you need with quick and easy access. Definitely worth the buy.",0.42038216560509556
Configuration: Fire TV Stick,Bought the 2nd firestick for bedroom. Easily installed and set up. Works great,0.42038216560509556
Configuration: Fire TV Stick,I definitely like this product.  Wanted to be able to watch Netflix on my tv!  Easy to install!,0.410828025477707
Configuration: Fire TV Stick,We love it! Finally got one for everyone in the home. Most importantly we’re saving money that would have otherwise gone to cable.,0.410828025477707
Configuration: Fire TV Stick,Use it all the time and love it. Very quality product.,0.40764331210191085
Configuration: Fire TV Stick,I love my fire stick,0.3980891719745223
Configuration: Fire TV Stick,We love our fire stick!! The Alexa voice control is fantastic for my younger kids!!,0.39171974522292996
Configuration: Fire TV Stick,Finally bought one but it couldn't find my Wi-Fi. Had to buy a Wi-Fi extended. My smart t.v. used the Wi-Fi just fine.,0.3853503184713376
Configuration: Fire TV Stick,"I'm amazed at how many movies, tv shows and more is available. I am planning to drop cable service soon and am very happy to know I'll have lots of viewing pleasure with the Fire stick and not pay the outrageous cable bills.",0.3821656050955414
Configuration: Fire TV Stick,"Works as expected, very easy to setup and use",0.35987261146496813
Configuration: Fire TV Stick,This is my 2nd fire TV stick with Alexa I have been very happy with my first one love that you can use so many apps with it. Big 👍,0.3535031847133758
Configuration: Fire TV Stick,"Easy to set up, lots of things to watch and program in.  Have not even gotten that far into it yet.  Easy to use. Highly recommended.  Leaning more and more closer to cutting the cable cord for good.",0.3535031847133758
Configuration: Fire TV Stick,Love the TV/movie selection. I really like the fact that I can just rent a movie if they don't have it in their selection.,0.3535031847133758
Configuration: Fire TV Stick,Still learning how to use it but like it so far. We played music from YouTube and a couple movies on it. No complaints,0.3471337579617834
Configuration: Fire TV Stick,I love how fast you get a respond from Alexa.Also easy to find any thing you are looking forjust speak in to the remote.,0.34394904458598724
Configuration: Fire TV Stick,Easy to use and fast setup,0.3375796178343949
Configuration: Fire TV Stick,I love how I can just push the microphone button on the remote and ask it to open any show and it'll find whether it's on Hulu or Netflix and sign me in and start the show... Pretty amazing but each new technology sure is making me lazy or lol :-),0.33121019108280253
Configuration: Fire TV Stick,We haven’t used it much yet.  We like what we have used. My husband loves it.,0.3248407643312102
Configuration: Fire TV Stick,It offers hours of entertainment and it was very easy to install and activate 👍,0.3248407643312102
Configuration: Fire TV Stick,Great easy to set up.A little difficult to navigate and the instructions are non existent,0.3089171974522293
Configuration: Fire TV Stick,"Like it alots, something different than traditional television. The use of Alexa is nice too.",0.3089171974522293
Configuration: Fire TV Stick,Works much easier than our 3 year old one. Better internet resemption,0.29936305732484075
Configuration: Fire TV Stick,We all just love the TV fire stick and I would buy it again.,0.2961783439490446
Configuration: Fire TV Stick,Works well I have several of these recommend to anyone,0.2961783439490446
Configuration: Fire TV Stick,Turned our old TV into a smart TV. Really easy interface. Have bought 4 now.,0.2961783439490446
Configuration: Fire TV Stick,"I like to watch older shows, 70's and 80's, and the firestick gives me the opportunity to find those shows.",0.2929936305732484
Configuration: Fire TV Stick,Works great no lag and is much better than the gen 1 devices I was using. I would recommend this if you have a 1rst gen and are tired of the lag and crashes.,0.2929936305732484
Configuration: Fire TV Stick,Powerful little stick,0.2898089171974522
Configuration: Fire TV Stick,"This is my second Firestick, I a very pleased with the ease of use.",0.2898089171974522
Configuration: Fire TV Stick,"Doubtful at first, but it works a lot better than my smart devices.Plus Alexa software include, that was a plus!",0.2898089171974522
Configuration: Fire TV Stick,"It’s better than I thought, it practically turns your regular tv into a smart tv!",0.28662420382165604
Configuration: Fire TV Stick,I really like this product and the fact that I can get apps that I am unable to get on my smart tv,0.2802547770700637
Configuration: Fire TV Stick,Upgraded from a first generation firestick. I don't know why I waited so long. I love it!,0.2770700636942675
Configuration: Fire TV Stick,Fun taking to the TV. Works good. It’s a little confusing moving around the programs.,0.27388535031847133
Configuration: Fire TV Stick,This thing is awesome. We watch it more then the regular cable. Going to by more on Black Friday as Christmas gifts.,0.27070063694267515
Configuration: Fire TV Stick,The firestick is easy to use and was super easy to set up.  I like the platform and feel it is better than I expected.  I was worried about it lagging but it has not at all.  I’m hoping to utilize the firestick to eventually break away from cable and now I’m more confident that it can happen.,0.27070063694267515
Configuration: Fire TV Stick,"Love my fire stick and remote, so easy to set up and use. Endless amounts of apps to download! Used it with my smart tv and it’s 100X better than the features smart TVs offer",0.267515923566879
Configuration: Fire TV Stick,"The selection is wonderful and the ease of use on the home page is nice. I wish, however, it didn't keep overcoming my settings for my other devices attached to my TV.  I have to keep switching back after any switches in programming, including my stereo.",0.267515923566879
Configuration: Fire TV Stick,"This was a replacement of an older version of Fire Stick. I haven't tried the Alexa voice part of this remote yet, but it works great.",0.2643312101910828
Configuration: Fire TV Stick,"As a user of Chromecast for years I have to say that the Firestick is a nice upgrade. I really like that I can download all the apps for different media sources like HBO, Showtime, etc. that I have free access to from my cable account but with the Firestick I get a better picture and can go directly to the shows I want to see. The downside was the time it took to download all the apps and set them up, but the good thing is that the setup is a onetime procedure.",0.2643312101910828
Configuration: Fire TV Stick,"I love this, it's quick and easy to use. I love that there are so many apps you can access but disappointed some of them cost extra money to use. I also love the music app on here. I didn't think I would use it because I have Alexa echo and listen to music all the time on there. But I tried it on the fire tv and it gives you the lyric as the songs play! Love it!!",0.2643312101910828
Configuration: Fire TV Stick,"I don't have Alexa, but after getting this I'm feeling inspired to get one. I feel this is a good gateway and or Alexa trial, and liking it so far.  Channels work just fine like Apple TV, just need to check if there is a phone app for a keyboard typing, because spelling things out on keyboard sucks for searching YouTube clips",0.2611464968152866
Configuration: Fire TV Stick,It worked as a charmed.,0.2611464968152866
Configuration: Fire TV Stick,I loved it so much on my living room TV that I bought one for the bedroom TV. Highly recommend this device to anyone wanting to simplify and improve their online entertainment experience.,0.2611464968152866
Configuration: Fire TV Stick,Was a gift,0.25796178343949044
Configuration: Fire TV Stick,Love it. The only downside is that you can't download any app you want.,0.25796178343949044
Configuration: Fire TV Stick,Love the fire stick. I can download watch great movies. Instead of searching I use Alexa voice.  Prime doesn't offer very many newer movies is the only negative.I also wished there was a way you could set it up to post newest movies first.,0.25477707006369427
Configuration: Fire TV Stick,It was a gift.,0.25477707006369427
Configuration: Fire TV Stick,Ease of use!,0.2515923566878981
Configuration: Fire TV Stick,Es  excelente funciona genial,0.2515923566878981
Configuration: Fire TV Stick,Love that the fire stick allows me enough choices to ditch cable!,0.2484076433121019
Configuration: Fire TV Stick,Second one for my house. This is great...I am not tech oriented and all I have to do is hold down a button and talk. Now I am watching tv too much! LOL!,0.2484076433121019
Configuration: Fire TV Stick,Works really well.,0.24522292993630573
Configuration: Fire TV Stick,"Great device, I'm cutting my cable and watching the channels I want. If I want to add an app like CBS I can just pay a little extra and get it.",0.24203821656050956
Configuration: Fire TV Stick,Worth every cent.,0.24203821656050956
Configuration: Fire TV Stick,I already bought one previously to try out and enjoyed it.  Bought these new ones during the Prime sale.,0.24203821656050956
Configuration: Fire TV Stick,Totally clear picture with numerous channels available. Used for my kitchen tv,0.23885350318471338
Configuration: Fire TV Stick,"My 90 year old Mom LOVES that she can watch the 1st Season of Blue Bloods ❤. My one wish is that she could watch CSI:MIAMI...without having to pay for it...😥 The bill for OPTIMUM is already, quite high. Can you help us? We live on Long Island, NY (Suffolk County )",0.2356687898089172
Configuration: Fire TV Stick,"Just getting started with the Fire TV Stick. So far, so good.",0.23248407643312102
Configuration: Fire TV Stick,This was just an additional one for my other TV. Loved it so much use it on the regular TV. Easy to set up and fairly easy to navigate. I don’t waste my money on regular TV cable or anything else. This is enough for me as I don’t watch too much TV.,0.2229299363057325
Configuration: Fire TV Stick,Like,0.21656050955414013
Configuration: Fire TV Stick,I love the number of movies that are available using this device. Took me a little time to setup and learn how to work it. The only thing I miss is local channels.,0.21656050955414013
Configuration: Fire TV Stick,"Works fine, I wanted this for my bedroom television.",0.21337579617834396
Configuration: Fire TV Stick,"This was purchased for our toy hauler, but it came the day before we left for a trip by plane.  It was wonderful to plug into our hotel TV and watch our normal tv shows rather than whatever was showing at the time and sit through commercials.",0.21337579617834396
Configuration: Fire TV Stick,"Works great! I recommend it to anyone who has prime, WiFi and an hdm1 tv. That’s all u need. I’m not really technologically savvy but even I was able to set it up with included and on screen directions.",0.21019108280254778
Configuration: Fire TV Stick,Loved it. No more cable bills for us.  I would advise anyone to get one. 2nd one bought.,0.21019108280254778
Configuration: Fire TV Stick,I was able to use this in another room and add Alexa in that room.,0.20382165605095542
Configuration: Fire TV Stick,Ease of use.,0.20063694267515925
Configuration: Fire TV Stick,Ease of usage,0.20063694267515925
Configuration: Fire TV Stick,"I love this fire stick because after installing a few highly recommended apps, I discovered that a lot of the channels I don't have with my cable provider is included,  and I don't have to pay extra! Just subscribing to a few streaming apps will do and I still come out paying way less than cable tv.",0.20063694267515925
Configuration: Fire TV Stick,"The Fire TV Stick was easy to set up and use. Only downfall is, subscriptions are needed to view premium content.",0.1942675159235669
Configuration: Fire TV Stick,Cord cutting,0.1942675159235669
Configuration: Fire TV Stick,"I like the way you can watch anything and everything , for some live shows you need a cable provider",0.1942675159235669
Configuration: Fire TV Stick,The power cord attachment tends to come loose from the outlet. The adapter may be too long and heavy. Not a big problem but annoying. When the unit is plugged in it works great.,0.1910828025477707
Configuration: Fire TV Stick,I have used Roku & Mi Tv box. This fire TV stick is very similar. Easy to use.,0.18471337579617833
Configuration: Fire TV Stick,"It does what it says it will do.  The picture quality is better than what I have been receiving on cable TV.  Only downside is if you pause the movie for more than a couple minutes it takes a long time to come back on and you often get a message that your internet speed is too slow (I'm clocking 300 mb at my house on a good day).  Also, voice command through Alexia doesn't work well, but that could be operator error.  All in all, for $20 you can't beat it.",0.18471337579617833
Configuration: Fire TV Stick,I live this item.  I bought several for each room in the house and as a gift for my Mom.  I also use mine to travel with.,0.17834394904458598
Configuration: Fire TV Stick,Being able to tell it what to go to,0.1751592356687898
Configuration: Fire TV Stick,Im able to connect to prime quick,0.16560509554140126
Configuration: Fire TV Stick,Works as expected,0.1624203821656051
Configuration: Fire TV Stick,"I am guilty of not setting this up, I had my youngest daughter do it. She did not seem to have much trouble figuring it out. So I would have to assume it was not very difficult. I have not tried to use it  yet but my oldest seems to like it so she ordered one for herself.",0.1592356687898089
Configuration: Fire TV Stick,It's like having your tv as a big tablet,0.15605095541401273
Configuration: Fire TV Stick,Ummm... TV like everyone else.,0.15286624203821655
Configuration: Fire TV Stick,It's my second one and works well,0.15286624203821655
Configuration: Fire TV Stick,availability of movies and nothing I don't like,0.14968152866242038
Configuration: Fire TV Stick,I like when thete nothing to watch on tv I can run to my firestick.,0.14968152866242038
Configuration: Fire TV Stick,Everything,0.1464968152866242
Configuration: Fire TV Stick,Access to apps,0.14331210191082802
Configuration: Fire TV Stick,Prime video,0.14331210191082802
Configuration: Fire TV Stick,CAN WATCH AMAZON PRIME SHOWS AND TALK TO ALEXUS,0.14331210191082802
Configuration: Fire TV Stick,Really enjoying my firestick can’t wait to get rid of  cable such a waste of money.,0.14012738853503184
Configuration: Fire TV Stick,"Super-Easy setup, only issue i find is that it occasionally loses connection with household network.",0.14012738853503184
Configuration: Fire TV Stick,"The current demand for this stick, was too high for the power coming out of my USB port on the TV. Had to run the power cable to the supplied USB adapter. Not a big deal but added another cable showing on my wall mounted TV.",0.13694267515923567
Configuration: Fire TV Stick,"I like this product. However, the set up was a bit difficult. I had to reset it to the factory setting abd start from scratch.",0.13694267515923567
Configuration: Fire TV Stick,"Once connected it brought so many options to view. We connected with quite a few of the channels.Must have,",0.1337579617834395
Configuration: Fire TV Stick,need a few more,0.12738853503184713
Configuration: Fire TV Stick,"Lovee it! It has evrything I need it, now I cant even get my dad out of my room hahahaha... movie addicts.",0.12738853503184713
Configuration: Fire TV Stick,"This makes a big difference in searching for programs, so much easier then the older fire stick, faster to.",0.12738853503184713
Configuration: Fire TV Stick,Exceeded my expectations,0.12101910828025478
Configuration: Fire TV Stick,Netflix and Hulu,0.12101910828025478
Configuration: Fire TV Stick,"I do like the Fire Stick and I’m very close to cutting the cable.  I can find many movies and shows, while keeping my budget in check.  I’m learning how to maneuver around the channels and find my shows quickly.",0.11146496815286625
Configuration: Fire TV Stick,I bought this fire stick for another TV! No more arguments about what to watch!,0.11146496815286625
Configuration: Fire TV Stick,I feel that the voice feature is useless. Lots of channels to stream though.,0.11146496815286625
Configuration: Fire TV Stick,I don't know why I held out on getting this for so long.,0.10509554140127389
Configuration: Fire TV Stick,So far no major issues,0.10191082802547771
Configuration: Fire TV Stick,"The first stick is a solid, entry level, device and does what it's supposed to do.",0.09235668789808917
Configuration: Fire TV Stick,Does not work with you tube tv,0.08598726114649681
Configuration: Fire TV Stick,Plenty of options to choose from!,0.07961783439490445
Configuration: Fire TV Stick,That it doesn’t turn my television on or off.,0.07643312101910828
Configuration: Fire TV Stick,The menu''s are cumbersome to get your apps set up.,0.0732484076433121
Configuration: Fire TV Stick,Haven't used it enough,0.0732484076433121
Configuration: Fire TV Stick,This firestick is everything!,0.07006369426751592
Configuration: Fire TV Stick,Worked as advertised !,0.06050955414012739
Configuration: Fire TV Stick,I have 2 of them the one I have to reset it at least once a week or so some times twice,0.06050955414012739
Configuration: Fire TV Stick,It don’t show nothing,0.06050955414012739
Configuration: Fire TV Stick,Does everything I need!,0.06050955414012739
