rating,variation,verified_reviews,feedback,review_len,Rn,Rp,Rs,Rc,Rd,Rsc
5,Black  Dot,"I do love these things, i have them running my entire home, TV, all my lights, my thermostat, my front door dead bolt, the cameras... and i love listening to npr. these things are well worth the value and they really shine once you stat adding smart devices and you can control your entire home like its right out of star trek.... I named mine computer to get the feel... but its amazing what you can do with these devices and smart systems.",1,83,0.19595503983469545,0.23766233766233766,0.5337662337662339,0.04971475142624287,0.0,0.9485
5,Black  Dot,"Listening to music, searching locations, checking time, looking up weather. There are many more task to learn. It was simple to set up.",1,23,0.1858545843453122,0.3333333333333333,0.4523809523809524,0.017114914425427872,1.0,0.0
5,Black  Dot,"Perfect for kids, adults and everyone in between!!",1,8,0.0,1.0,1.0,0.006519967400162999,0.0,0.6467
5,Black  Dot,love it,1,2,0.0,0.5,0.6,0.0016299918500407497,0.0,0.6369
5,Black  Dot,Awesome device wish I bought one ages ago.,1,8,0.0,1.0,1.0,0.006519967400162999,0.0,0.7783
5,Black  Dot,Very convenient,1,2,0.0,0.2,0.3,0.0016299918500407497,0.0,0.0
4,Black  Dot,I used it to control my smart home devices. Works great.,1,11,0.10997237305547146,0.5071428571428571,0.6964285714285714,0.008964955175224124,0.0,0.7783
5,Black  Dot,Dislike the volume. It does not sound loud enough.,1,9,0.0,-0.03333333333333333,0.5666666666666668,0.007334963325183374,0.0,-0.3818
5,Black  Dot,PHENOMENAL,1,1,0.0,0.5,0.5,0.0008149959250203749,0.0,0.0
5,Black  Dot,Easy to set-up and to use.,1,6,0.0,0.43333333333333335,0.8333333333333334,0.004074979625101874,0.0,0.4404
5,Black  Dot,Use the product for music and it’s great!,1,8,0.3108864197820031,1.0,0.75,0.006519967400162999,0.0,0.6588
4,Black  Dot,works great but speaker is not the good for music. Will need to get a Bluetooth speaker.,1,17,0.3825647030222139,0.75,0.675,0.013854930725346373,0.0,-0.1429
4,Black  Dot,This product is easy to use and very entertaining.  I have yet to hook it up to my TV or lights but look forward to doing so.,1,27,0.09396680846819949,0.5416666666666667,0.8716666666666666,0.019559902200488997,0.0,0.4672
5,Black  Dot,"Love my Alexa! Actually have 3 throughout the house. Favorite function is lists. Great for time management and if course, music.",1,21,0.1596955378060742,0.48125,0.6125,0.017114914425427872,1.0,0.9117
3,Black  Dot,I dislike that it confuses my requests all the time.,1,10,0.11062337275319054,0.0,0.0,0.008149959250203748,1.0,-0.5994
5,Black  Dot,I like the hands free operation vs the Tap. We use both for controlling smart plugs.,1,16,0.0,0.30714285714285716,0.7214285714285715,0.012224938875305624,0.0,0.8176
4,Black  Dot,It's pretty fun and nice to have a speaker that responds to my questions but doesn't understand my commands some of the time.,1,23,0.09093621454626458,0.3833333333333333,0.7333333333333334,0.017114914425427872,1.0,0.631
5,Black  Dot,It works great!!,1,3,0.0,1.0,0.75,0.0024449877750611247,0.0,0.6892
5,Black  Dot,Like having the music where ever I am.,1,8,0.1038475970796406,0.0,0.0,0.006519967400162999,0.0,0.3612
5,Black  Dot,Love it,1,2,0.0,0.5,0.6,0.0016299918500407497,0.0,0.6369
5,Black  Dot,Easy to set up and start using.. works as advertised.,1,10,0.0,0.43333333333333335,0.8333333333333334,0.008149959250203748,0.0,0.4404
5,Black  Dot,"I'm still learning how to use it.  I figured out it can read my kindle books to me, which is a real bonus.",1,23,0.0,0.2,0.30000000000000004,0.017929910350448247,0.0,0.5423
5,Black  Dot,Great item.  I'm so glad I made the purchase and on Prime day.,1,13,0.22432700969711078,0.65,0.875,0.010594947025264874,0.0,0.8388
5,Black  Dot,I love this item and being able to hear any kind of music.  I enjoyed it so much that I ordered another.,1,22,0.1776529173828441,0.4600000000000001,0.6050000000000001,0.016299918500407497,0.0,0.8176
5,Black  Dot,It does what it's suppose to do great product.,1,9,0.1219337404511149,0.8,0.75,0.007334963325183374,0.0,0.6249
2,Black  Dot,Weak sound. Compared to the Google Home Mini the sound is bad. Also you need Prime to have a small selection of music and need prime music to play everything. Also if you get two you need prime family music to play music on both. I think it's lame that you need a family plan to use multiple devices.,0,59,0.29715618266354826,-0.1464285714285714,0.46309523809523806,0.032599837000814993,1.0,-0.6597
5,Black  Dot,"A great product for the price, works well!!",1,8,0.3489542613281874,1.0,0.75,0.006519967400162999,0.0,0.7772
5,Black  Dot,Easy to set up and does everything it’s a poster. Despite its small size the speakers are adequate. Understands instructions from across the room. Very happy with the purchase.,1,29,0.14063795408596927,0.37916666666666665,0.6416666666666666,0.022004889975550123,0.0,0.8313
5,Black  Dot,I connected it to my whole home sound system to play prime music which my Google Home mini can't do.  It works well.,1,23,0.3165357421174258,0.30000000000000004,0.4,0.017114914425427872,0.0,0.5423
5,Black  Dot,I had an Alexia built into my thermostat that just didn't work very well. I had to be standing right next to it for it to hear me and music played very choppy on it. I decided to try the Echo Dot since it was on Prime Day. I have not been disappointed! It hears me just fine and music plays with out any problem. I really like that I can Bluetooth connect to my Bose Speaker for quality sound.,1,80,0.090534927284572,0.03811011904761906,0.3682142857142857,0.04808475957620212,0.0,0.7276
5,Black  Dot,"Great addition to my Alexa base. Using it in my guest bedroom for music, clock and info.Dot speaker is not as strong as the base but it's a great value",1,30,0.5072520592386044,0.08666666666666666,0.8466666666666667,0.022819885900570498,0.0,0.8872
5,Black  Dot,small footprint.  nice clarity.,1,4,0.28774961386647796,0.175,0.7,0.0032599837000814994,0.0,0.6705
4,Black  Dot,Alexa is perfect for people like me living alone. At least I have someone to talk to.. to keep my sanity. 😂 Though I wish it has a powerful speaker and no need to connect it to bluetooth speakers.,1,39,0.0810397170399509,0.3333333333333333,0.7999999999999999,0.027709861450692746,0.0,0.886
4,Black  Dot,Small convenient and dependable. This dot is a cutie and Alexa does the job you ask.My only issue is the fidelity which is to be expected in a such a small speaker,1,32,0.10624007626238746,-0.12,0.5399999999999999,0.021189894050529748,0.0,0.3612
5,Black  Dot,"Works great.Having fun playing music,checking weather,a king questions.",1,8,0.4141253746541924,0.3,0.2,0.006519967400162999,0.0,0.6249
5,Black  Dot,"Listens well, does way more than expected, love her!",1,9,0.0,0.3416666666666666,0.5,0.007334963325183374,0.0,0.7818
3,Black  Dot,"Got this for my 2nd Echo in the house, I already have the regular Echo.  The Echo Dot was easy to set up but the sound is not enjoyable, wishing I would have just gone with another regular Echo solely based on sound.",1,43,0.09204898661375706,0.14047619047619048,0.3410256410256411,0.029339853300733496,0.0,-0.4867
5,Black  Dot,LOVE it. I got this for my boyfriend for his birthday and his kids have a blast asking Alexa all kinds of questions and having her tell silly jokes. We love it.,1,32,0.1509038948251775,0.16666666666666666,0.6916666666666668,0.022819885900570498,1.0,0.9049
5,Black  Dot,"So far so good.  Not to tech savvy so, I'm still trying to figure out what I can do with it but, it was easy to set up and so far easy to use.  Lots of apps that it can use.  I will have to play with it some more but its fun to have.",1,55,0.05821585542089427,0.36666666666666664,0.7095238095238096,0.032599837000814993,0.0,0.9618
1,Black  Dot,Echo Dot responds to us when we aren't even talking to it. I've unplugged it. It feels like it's &#34;spying&#34; on us.,0,22,0.0,0.0,0.0,0.016299918500407497,0.0,0.3612
5,Black  Dot,Perfect!  Fast shipment and packaging.  Worked as intended.,1,8,0.15284104787310712,0.6,0.8,0.006519967400162999,1.0,0.6114
5,Black  Dot,Love it!,1,2,0.0,0.625,0.6,0.0016299918500407497,0.0,0.6696
5,Black  Dot,My 3rd echo device. Very easy to set up. Works perfectly.,1,11,0.07829356735853259,0.5211111111111112,0.6666666666666666,0.008964955175224124,0.0,0.8122
5,Black  Dot,Works great and easy to set up!,1,7,0.0,0.6708333333333334,0.7916666666666667,0.0057049714751426246,0.0,0.807
5,Black  Dot,Love it. Added it to an upstairs bedroom,1,8,0.15758667015864664,0.5,0.6,0.006519967400162999,0.0,0.6369
4,Black  Dot,"My kids love Alexa... Skills are amazing, would like to see her get a little smarter answering basic questions",1,19,0.0,0.22812500000000002,0.53125,0.015484922575387123,1.0,0.9218
5,Black  Dot,"AMAZING. It has helped me become better organized, gives me traffic updates, weather updates, and helps me maintain a good, fast morning routine.",1,23,0.0964307429682567,0.5,0.65,0.016299918500407497,0.0,0.9175
5,Black  Dot,Works great!,1,2,0.0,1.0,0.75,0.0016299918500407497,0.0,0.6588
5,Black  Dot,I love the option where u can play music everywhere in the house when you have multiple devices,1,18,0.1452713386623859,0.25,0.3,0.013854930725346373,0.0,0.765
4,Black  Dot,Enjoying it and still learning all the commands.  Ran into one frustrating issue.  It was not user friendly when trying to set up voice recognition for a household.,1,28,0.10653738884880541,0.15833333333333333,0.6666666666666666,0.022819885900570498,0.0,-0.2796
5,Black  Dot,Love our little dot. I don’t know what the original larger Alexa can do that the dot cannot do but we are pleased with our dots capabilities.,1,27,0.1817514559592953,0.2375,0.67,0.019559902200488997,0.0,0.7964
5,Black  Dot,"Too soon, I'm still learning what I can do with it.",1,11,0.0,0.0,0.0,0.008964955175224124,0.0,0.0
5,Black  Dot,Set up was simple. It recognizes my voice well. It seams very intuitive. I am enjoying its ease of use.,1,20,0.040278929793883034,0.2333333333333333,0.41904761904761906,0.015484922575387123,0.0,0.7906
5,Black  Dot,It works just like my other Dots.,1,7,0.0,-0.125,0.375,0.0057049714751426246,0.0,0.3612
5,Black  Dot,"We love this thing! I wish I would have gotten it sooner. You will certainly want to go through the settings and lock it down if you have kids, but it is a great additional for even unexpected things like helping the kids with homework. There are loads of skills. I am very happy with this purchase, especially since I got it on prime day for almost half price.",1,69,0.09034353804710941,0.30213293650793654,0.6721230158730159,0.04726976365118175,0.0,0.9744
5,Black  Dot,"I love my new Echo Dot! Right now, I mainly use it to play music at night, but it gets the job done.",1,23,0.1851110080312352,0.28070887445887444,0.4808982683982684,0.017114914425427872,0.0,0.5562
5,Black  Dot,"Easy setup, easy use, work with other smart products, always learning what it can do",1,15,0.15411353401544564,0.23898809523809525,0.6711309523809524,0.012224938875305624,0.0,0.8176
5,Black  Dot,"Love my dots.  Easy to use.  I have two plus the Echo Spot.  One of my favorite features is the ability to listen to music ... AMAZON, IHeart Radio, Pandora.",1,30,0.027099091841100507,0.4777777777777778,0.8111111111111112,0.021189894050529748,0.0,0.9304
5,Black  Dot,So far all.i can say is I love it,1,9,0.0,0.3,0.8,0.007334963325183374,0.0,0.6369
5,Black  Dot,I'm addicted to this thing.,1,5,0.281585717077456,-0.4,0.6,0.004074979625101874,0.0,0.0
2,Black  Dot,The only negative we have on this product is the terrible sound quality.  A massive difference from the Alexa.  Which to us was a big reason we wanted to purchase this.Won’t be buying another until the speaker and sound quality can improve.,0,42,0.11713129083845479,-0.07142857142857142,0.6142857142857142,0.03015484922575387,0.0,-0.5994
3,Black  Dot,"I bought this for my healing room.  I play continuous spa like music. Although Alexa knows the type of music needed, the device does not deliver quality sound it sounds muffled.  I didn't know I had to buy speakers too.",1,40,0.20792823808723135,0.4,0.4,0.029339853300733496,1.0,0.5994
5,Black  Dot,"Love it, we are still learning the capabilities, having a lot of fun.",1,13,0.2104344269442127,0.4,0.4,0.010594947025264874,0.0,0.8176
5,Black  Dot,Very satisfied with the product,1,5,0.2066690683251011,0.65,1.0,0.004074979625101874,0.0,0.4754
5,Black  Dot,My 3rd echo device. Very easy to set up. Works perfectly.,1,11,0.07829356735853259,0.5211111111111112,0.6666666666666666,0.008964955175224124,0.0,0.8122
5,Black  Dot,Works great and easy to set up!,1,7,0.0,0.6708333333333334,0.7916666666666667,0.0057049714751426246,0.0,0.807
5,Black  Dot,Love it. Added it to an upstairs bedroom,1,8,0.15758667015864664,0.5,0.6,0.006519967400162999,0.0,0.6369
4,Black  Dot,"My kids love Alexa... Skills are amazing, would like to see her get a little smarter answering basic questions",1,19,0.0,0.22812500000000002,0.53125,0.015484922575387123,1.0,0.9218
5,Black  Dot,"AMAZING. It has helped me become better organized, gives me traffic updates, weather updates, and helps me maintain a good, fast morning routine.",1,23,0.0964307429682567,0.5,0.65,0.016299918500407497,0.0,0.9175
5,Black  Dot,Works great!,1,2,0.0,1.0,0.75,0.0016299918500407497,0.0,0.6588
5,Black  Dot,I love the option where u can play music everywhere in the house when you have multiple devices,1,18,0.1452713386623859,0.25,0.3,0.013854930725346373,0.0,0.765
4,Black  Dot,Enjoying it and still learning all the commands.  Ran into one frustrating issue.  It was not user friendly when trying to set up voice recognition for a household.,1,28,0.10653738884880541,0.15833333333333333,0.6666666666666666,0.022819885900570498,0.0,-0.2796
5,Black  Dot,"Too soon, I'm still learning what I can do with it.",1,11,0.0,0.0,0.0,0.008964955175224124,0.0,0.0
2,Black  Dot,The only negative we have on this product is the terrible sound quality.  A massive difference from the Alexa.  Which to us was a big reason we wanted to purchase this.Won’t be buying another until the speaker and sound quality can improve.,0,42,0.11713129083845479,-0.07142857142857142,0.6142857142857142,0.03015484922575387,0.0,-0.5994
5,Black  Dot,Set up was simple. It recognizes my voice well. It seams very intuitive. I am enjoying its ease of use.,1,20,0.040278929793883034,0.2333333333333333,0.41904761904761906,0.015484922575387123,0.0,0.7906
5,Black  Dot,It works just like my other Dots.,1,7,0.0,-0.125,0.375,0.0057049714751426246,0.0,0.3612
5,Black  Dot,"We love this thing! I wish I would have gotten it sooner. You will certainly want to go through the settings and lock it down if you have kids, but it is a great additional for even unexpected things like helping the kids with homework. There are loads of skills. I am very happy with this purchase, especially since I got it on prime day for almost half price.",1,69,0.09034353804710941,0.30213293650793654,0.6721230158730159,0.04726976365118175,0.0,0.9744
5,Black  Dot,"I love my new Echo Dot! Right now, I mainly use it to play music at night, but it gets the job done.",1,23,0.1851110080312352,0.28070887445887444,0.4808982683982684,0.017114914425427872,0.0,0.5562
5,Black  Dot,"Easy setup, easy use, work with other smart products, always learning what it can do",1,15,0.15411353401544564,0.23898809523809525,0.6711309523809524,0.012224938875305624,0.0,0.8176
5,Black  Dot,"Love my dots.  Easy to use.  I have two plus the Echo Spot.  One of my favorite features is the ability to listen to music ... AMAZON, IHeart Radio, Pandora.",1,30,0.027099091841100507,0.4777777777777778,0.8111111111111112,0.021189894050529748,0.0,0.9304
5,Black  Dot,So far all.i can say is I love it,1,9,0.0,0.3,0.8,0.007334963325183374,0.0,0.6369
5,Black  Dot,Easy to set up and start using.. works as advertised.,1,10,0.0,0.43333333333333335,0.8333333333333334,0.008149959250203748,0.0,0.4404
5,Black  Dot,Love our little dot. I don’t know what the original larger Alexa can do that the dot cannot do but we are pleased with our dots capabilities.,1,27,0.1817514559592953,0.2375,0.67,0.019559902200488997,0.0,0.7964
5,Black  Dot,Love it,1,2,0.0,0.5,0.6,0.0016299918500407497,0.0,0.6369
5,Black  Dot,Dislike the volume. It does not sound loud enough.,1,9,0.0,-0.03333333333333333,0.5666666666666668,0.007334963325183374,0.0,-0.3818
5,Black  Dot,It is just not as loud as I thought it was going to be.,1,14,0.0,0.1,0.8,0.010594947025264874,0.0,0.0
5,Black  Dot,I love it. bought one for my daughter and one for myself,1,12,0.16326943744064043,0.5,0.6,0.008149959250203748,0.0,0.6369
5,Black  Dot,This  is my second Echo to purchase -- the price was so cheap -- I'm seriously thinking of buying 2 more -- I use &#34;Alexa&#34; for everything -- it's the next best thing to the internet  :-*,1,37,0.11820708232949331,0.2611111111111111,0.3611111111111111,0.02526487367563162,0.0,0.7351
5,Black  Dot,Love it.  It works great.  Alexa still has some problems  but it is getting better every day.  I'm not an expert but I think the sound quality is fine.  Not perfect but good.,1,33,0.09639801250092252,0.40238095238095234,0.6214285714285713,0.02444987775061125,0.0,0.3058
5,Black  Dot,Easy to set up and connect with smart devices. Just what I needed!,1,13,0.0,0.35059523809523807,0.7380952380952381,0.010594947025264874,0.0,0.7088
5,Black  Dot,Easy to connect and the skills created for our Echo 2nd Gen worked fine with the Dot.,1,17,0.04893413753344326,0.2833333333333334,0.4444444444444445,0.013039934800325998,0.0,0.6908
5,Black  Dot,neat tool we enjoy it with the family,1,8,0.17502749862108405,0.4,0.5,0.006519967400162999,0.0,0.7351
5,Black  Dot,"Works beautifully, excellent sound.",1,4,0.19409125243898098,0.7,0.7,0.0032599837000814994,0.0,0.8126
5,Black  Dot,I'm addicted to this thing.,1,5,0.281585717077456,-0.4,0.6,0.004074979625101874,0.0,0.0
5,Black  Dot,"I love it, it is just what I thought it would be!!!  I'm addicted!",1,14,0.0,0.23828125,0.6,0.009779951100244499,0.0,0.7482
4,Black  Dot,"Overall love it. There are just some commands which aren't effective. It may be part user error or ""Alexa"" becoming accustom to what is being asked.",1,26,0.09782776508843886,0.3875,0.5625,0.021189894050529748,0.0,-0.0139
4,Black  Dot,Good device,1,2,0.0,0.7,0.6000000000000001,0.0016299918500407497,0.0,0.4404
5,Black  Dot,I have a friend now.,1,5,0.41418080298320803,0.0,0.0,0.004074979625101874,0.0,0.4939
5,Black  Dot,"Does what I expected, and more.",1,6,0.0,0.2,0.45,0.004889975550122249,0.0,0.0
5,Black  Dot,Amazing product. Still learnimg all the things it can do,1,10,0.09572934992174818,0.6000000000000001,0.9,0.008149959250203748,0.0,0.5859
5,Black  Dot,"I love this technology. I'm older, but this is so easy to set up and use. I have the dot in my bedroom and use it for everything I use my echo for which is in the living room.",1,39,0.13815732641796585,0.3666666666666667,0.5888888888888889,0.023634881825590873,0.0,0.8277
1,Black  Dot,I didn’t order it,0,4,0.0,0.0,0.0,0.0032599837000814994,0.0,0.0
5,Black  Dot,Love Alexa!!  I own 2 and gave one for a gift which was a huge hit!,1,16,0.2312710494652578,0.6270833333333333,0.8333333333333334,0.012224938875305624,0.0,0.8827
5,Black  Dot,"these are additional alexa based devices to make access better from other parts  of our homes rather than trying to shout questions or instructions through out the house, lol. we wouldn't be without alexa for the variety of functions that she performs.",1,42,0.09320513615536541,0.39166666666666666,0.525,0.030969845150774247,1.0,0.6908
5,Black  Dot,Love it!,1,2,0.0,0.625,0.6,0.0016299918500407497,0.0,0.6696
5,Black  Dot,Perfect!  Fast shipment and packaging.  Worked as intended.,1,8,0.15284104787310712,0.6,0.8,0.006519967400162999,1.0,0.6114
1,Black  Dot,Echo Dot responds to us when we aren't even talking to it. I've unplugged it. It feels like it's &#34;spying&#34; on us.,0,22,0.0,0.0,0.0,0.016299918500407497,0.0,0.3612
3,Black  Dot,The commands Alexa requires are too specific.  I find Google home to be much more flexible in figuring out what I'm asking for.,1,23,0.0,0.25,0.3125,0.018744906275468622,0.0,0.2944
5,Black  Dot,Easy installation and set up. Better sound from the Echo Dot Smart speaker. Very satisified with purchase.,1,17,0.10983977360653983,0.3495238095238095,0.5352380952380952,0.013854930725346373,0.0,0.8176
5,Black  Dot,"I love my Echo Dot!  The price I paid during Prime Day was comparable to buying a new digital clock with the bells and whistles, but this does so much more.  I can play music, set alarms, call friends, play games, set timers...the list goes on and on.  Definitely worth the money.",1,52,0.1197419165600657,0.31227272727272726,0.33090909090909093,0.037489812550937245,0.0,0.9508
5,Black  Dot,"Very intelligent, love the songs ....",1,6,0.0,0.75,0.8,0.004889975550122249,0.0,0.8304
3,Black  Dot,It works OK. This speaker quality is not much better than my iPhone X. I would spend the extra money to get the full-size echo which has great sound quality.,1,30,0.14696357950148,0.29000000000000004,0.45,0.023634881825590873,0.0,0.4007
4,Black  Dot,"As Always, easy to set up",1,6,0.0,0.43333333333333335,0.8333333333333334,0.004889975550122249,0.0,0.4404
4,Black  Dot,It’s great but sound quality is very low,1,8,0.0,0.4000000000000001,0.5133333333333333,0.006519967400162999,0.0,-0.138
4,Black  Dot,It isn’t bad for what it is. Have issues with it actually playing what I want. Getting it use iHeartRadio properly by playing the station I want is a challenge but it’s not bad for the sale price I paid.,1,40,0.15335071281230192,-0.08749999999999998,0.3833333333333333,0.02526487367563162,0.0,0.5824
5,Black  Dot,"We are still in the discovery phase, but so far we are enjoying the smart home features we have installed.",1,20,0.1281632058637596,0.2714285714285714,0.7476190476190476,0.013854930725346373,0.0,0.8462
5,Black  Dot,Works great... bought it for my shop so that it is like an intercom to the house.,1,17,0.21460265788998786,0.8,0.75,0.013039934800325998,0.0,0.765
5,Black  Dot,Echo Dot and related devices are the best thing to come in a long time.,1,15,0.14868060942121386,0.31666666666666665,0.3666666666666667,0.012224938875305624,1.0,0.6369
5,Black  Dot,It was easy to set up and affordable! Love it!,1,10,0.0,0.5833333333333334,0.7166666666666667,0.008149959250203748,0.0,0.8264
4,Black  Dot,Small speaker tin sound. Great with good Bluetooth speaker.,1,9,0.6618167934335232,0.4125,0.5375000000000001,0.007334963325183374,0.0,0.7906
5,Black  Dot,Good speaker for bedroom or office,1,6,0.32547577932502786,0.7,0.6000000000000001,0.004889975550122249,0.0,0.4404
5,Black  Dot,Works like a charm.,1,4,0.5011900164940168,0.0,0.0,0.0032599837000814994,0.0,0.6369
4,Black  Dot,love it,1,2,0.0,0.5,0.6,0.0016299918500407497,0.0,0.6369
5,Black  Dot,Have had for just one week so far and I can say it is a blast to have.,1,18,0.2106972981777868,0.1,1.0,0.014669926650366748,1.0,0.0
5,Black  Dot,It's easy to set up and use. There are new features and skills added all the time.,1,17,0.0682017648533501,0.28484848484848485,0.6439393939393939,0.013039934800325998,1.0,0.4404
3,Black  Dot,"The sound quality wasn’t great, but it was inexpensive",1,9,0.0,0.6000000000000001,0.575,0.007334963325183374,0.0,0.3716
5,Black  Dot,I enjoy it. Still discovering new uses.,1,7,0.0,0.2681818181818182,0.4772727272727273,0.0057049714751426246,0.0,0.4939
5,Black  Dot,Totally gets out sense of humour,1,6,0.20314895638810096,0.0,0.75,0.004889975550122249,0.0,0.4767
3,Black  Dot,"I like the Echo, but not sure about the Dot.  I use it a lot for music and Audio books.The sound quality of this smaller Echo is nowhere near the quality of the full sized model.  I haven't decided if I'll keep it or not!",1,45,0.10501043688860123,0.1375,0.5477777777777778,0.03015484922575387,0.0,-0.2465
5,Black  Dot,"So far so good.  Not to tech savvy so, I'm still trying to figure out what I can do with it but, it was easy to set up and so far easy to use.  Lots of apps that it can use.  I will have to play with it some more but its fun to have.",1,55,0.05821585542089427,0.36666666666666664,0.7095238095238096,0.032599837000814993,0.0,0.9618
5,Black  Dot,"I'm still learning how to use it.  I figured out it can read my kindle books to me, which is a real bonus.",1,23,0.0,0.2,0.30000000000000004,0.017929910350448247,0.0,0.5423
5,Black  Dot,Great item.  I'm so glad I made the purchase and on Prime day.,1,13,0.22432700969711078,0.65,0.875,0.010594947025264874,0.0,0.8388
5,Black  Dot,I love this item and being able to hear any kind of music.  I enjoyed it so much that I ordered another.,1,22,0.1776529173828441,0.4600000000000001,0.6050000000000001,0.016299918500407497,0.0,0.8176
5,Black  Dot,It does what it's suppose to do great product.,1,9,0.1219337404511149,0.8,0.75,0.007334963325183374,0.0,0.6249
2,Black  Dot,Weak sound. Compared to the Google Home Mini the sound is bad. Also you need Prime to have a small selection of music and need prime music to play everything. Also if you get two you need prime family music to play music on both. I think it's lame that you need a family plan to use multiple devices.,0,59,0.29715618266354826,-0.1464285714285714,0.46309523809523806,0.032599837000814993,1.0,-0.6597
5,Black  Dot,"A great product for the price, works well!!",1,8,0.3489542613281874,1.0,0.75,0.006519967400162999,0.0,0.7772
5,Black  Dot,Easy to set up and does everything it’s a poster. Despite its small size the speakers are adequate. Understands instructions from across the room. Very happy with the purchase.,1,29,0.14063795408596927,0.37916666666666665,0.6416666666666666,0.022004889975550123,0.0,0.8313
5,Black  Dot,We put one in the bedroom.  It plays music and tells us the weather.  It also is an alarm to wake us up in the morning.  It is better than a clock radio.  It will play any type of music you want from radio stations or your own favorites.  It can even tell jokes.  I don't know how I got along without it before now.  Amazing.,1,66,0.21540146403901353,0.5666666666666668,0.7999999999999999,0.04482477587612062,0.0,0.9153
5,Black  Dot,I connected it to my whole home sound system to play prime music which my Google Home mini can't do.  It works well.,1,23,0.3165357421174258,0.30000000000000004,0.4,0.017114914425427872,0.0,0.5423
5,Black  Dot,"Great addition to my Alexa base. Using it in my guest bedroom for music, clock and info.Dot speaker is not as strong as the base but it's a great value",1,30,0.5072520592386044,0.08666666666666666,0.8466666666666667,0.022819885900570498,0.0,0.8872
5,Black  Dot,small footprint.  nice clarity.,1,4,0.28774961386647796,0.175,0.7,0.0032599837000814994,0.0,0.6705
5,Black  Dot,"We have 3 echos now, even one in the barn, great idea for when I am working with my horse, can still get news flashes & my music!",1,28,0.20237931578322502,1.0,0.75,0.022004889975550123,0.0,0.6588
4,Black  Dot,Small convenient and dependable. This dot is a cutie and Alexa does the job you ask.My only issue is the fidelity which is to be expected in a such a small speaker,1,32,0.10624007626238746,-0.12,0.5399999999999999,0.021189894050529748,0.0,0.3612
5,Black  Dot,"Works great.Having fun playing music,checking weather,a king questions.",1,8,0.4141253746541924,0.3,0.2,0.006519967400162999,0.0,0.6249
5,Black  Dot,"Listens well, does way more than expected, love her!",1,9,0.0,0.3416666666666666,0.5,0.007334963325183374,0.0,0.7818
3,Black  Dot,"Got this for my 2nd Echo in the house, I already have the regular Echo.  The Echo Dot was easy to set up but the sound is not enjoyable, wishing I would have just gone with another regular Echo solely based on sound.",1,43,0.09204898661375706,0.14047619047619048,0.3410256410256411,0.029339853300733496,0.0,-0.4867
5,Black  Dot,LOVE it. I got this for my boyfriend for his birthday and his kids have a blast asking Alexa all kinds of questions and having her tell silly jokes. We love it.,1,32,0.1509038948251775,0.16666666666666666,0.6916666666666668,0.022819885900570498,1.0,0.9049
5,Black  Dot,I had an Alexia built into my thermostat that just didn't work very well. I had to be standing right next to it for it to hear me and music played very choppy on it. I decided to try the Echo Dot since it was on Prime Day. I have not been disappointed! It hears me just fine and music plays with out any problem. I really like that I can Bluetooth connect to my Bose Speaker for quality sound.,1,80,0.090534927284572,0.03811011904761906,0.3682142857142857,0.04808475957620212,0.0,0.7276
5,Black  Dot,Being able to add speakers is a plus. I take it on my deck when I am outside. Just love it. I have my big Alexia in my bedroom,1,29,0.10480970887109654,0.25,0.34375,0.020374898125509373,0.0,0.6369
4,Black  Dot,Alexa is perfect for people like me living alone. At least I have someone to talk to.. to keep my sanity. 😂 Though I wish it has a powerful speaker and no need to connect it to bluetooth speakers.,1,39,0.0810397170399509,0.3333333333333333,0.7999999999999999,0.027709861450692746,0.0,0.886
4,Black  Dot,It's pretty fun and nice to have a speaker that responds to my questions but doesn't understand my commands some of the time.,1,23,0.09093621454626458,0.3833333333333333,0.7333333333333334,0.017114914425427872,1.0,0.631
5,Black  Dot,Love these.  Great in the bathroom to listen to the news during showering.  Or listen to CNN live with Serius SM.,1,21,0.12723272925905874,0.4787878787878788,0.6166666666666667,0.013854930725346373,0.0,0.8519
4,Black  Dot,My son loves his Echo Dot.,1,6,0.2218949851819748,0.0,0.0,0.004889975550122249,0.0,0.5719
5,Black  Dot,Great product at a great price.,1,6,0.44065729483915017,0.8,0.75,0.004889975550122249,0.0,0.8481
5,Black  Dot,"This was an impulse buy but turns out I really enjoy my new dot. My grands love requesting songs and playing games. I like listening to my audible selection, keeping up with my to do lists and discovering new Alexa skills. Fun and practical, my echo dot has been a surprisingly welcome addition to my home.",1,56,0.14565135030840912,0.37878787878787884,0.5181818181818182,0.037489812550937245,0.0,0.9822
4,Black  Dot,"I've only got to use it for a couple of weeks before having to go into the hospital, but had good time with it for the short time I did use it. It was fun trying to use Alexa",1,39,0.11663497488858002,0.25,0.525,0.02526487367563162,1.0,0.8519
3,Black  Dot,"It won’t work as a blue tooth speaker with my tv,it connects but won’t work",1,15,0.23336009929689427,0.0,0.1,0.010594947025264874,0.0,0.0
1,Black  Dot,"I reached out to Amazon, because the device wanted to sync my phone number but it would not allow because it said my number was already in use.  Customer service couldn't help they basically told me to contact Sprint to assist.  So Echo does the bare minimum without access to my phone for set up, so its kind of pointless to have and pay for.",0,65,0.26895159359616516,0.13333333333333333,0.5,0.04319478402607987,1.0,-0.5165
5,Black  Dot,Small size works great in our sunroom.,1,7,0.38649578401048396,0.275,0.575,0.0057049714751426246,0.0,0.6249
